schemeCode,schemeName,NAV,scheme_type,scheme_category
Scheme Code,Scheme Name,Net Asset Value,,
149831,Navi Total Stock Market US Specific Equity Passive FoF- Regular Plan- Growth,19.1395,Open Ended Schemes(Other Scheme - FoF Overseas),Navi Mutual Fund
138456,PGIM India Emerging Markets Equity Fund of Fund - Direct Plan - Growth,22.66,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
138457,PGIM India Emerging Markets Equity Fund of Fund- Direct Plan - Dividend,9.15,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
138454,PGIM India Emerging Markets Equity Fund of Fund- Dividend,11,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
138453,PGIM India Emerging Markets Equity Fund of Fund- Growth,19.78,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
138525,PGIM India Global Equity Opportunities Fund of Fund - Bonus,11.75,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
138527,PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Dividend,29.18,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
138528,PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Growth,49.33,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
138524,PGIM India Global Equity Opportunities Fund of Fund- Dividend,22.17,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
138523,PGIM India Global Equity Opportunities Fund of Fund- Growth,43.36,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
149298,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - Growth Option,12.49,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
149300,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - IDCW Option,9.01,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
149299,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - Growth Option,12.06,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
149301,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - IDCW Option,8.93,Open Ended Schemes(Other Scheme - FoF Overseas),PGIM India Mutual Fund
148760,SBI US Specific Equity Active FoF - Direct Plan - Growth,22.2775,Open Ended Schemes(Other Scheme - FoF Overseas),SBI Mutual Fund
148761,SBI US Specific Equity Active FoF- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.2775,Open Ended Schemes(Other Scheme - FoF Overseas),SBI Mutual Fund
148762,SBI US Specific Equity Active FoF- Regular Plan - Growth,21.4919,Open Ended Schemes(Other Scheme - FoF Overseas),SBI Mutual Fund
148759,SBI US Specific Equity Active FoF- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),21.4912,Open Ended Schemes(Other Scheme - FoF Overseas),SBI Mutual Fund
119602,Sundaram Global Brand Theme-Equity Active FOF - Direct Growth,43.6255,Open Ended Schemes(Other Scheme - FoF Overseas),Sundaram Mutual Fund
119601,Sundaram Global Brand Theme-Equity Active FOF - Direct IDCW,36.6121,Open Ended Schemes(Other Scheme - FoF Overseas),Sundaram Mutual Fund
106370,Sundaram Global Brand Theme-Equity Active FOF - Regular Growth,39.6436,Open Ended Schemes(Other Scheme - FoF Overseas),Sundaram Mutual Fund
106369,Sundaram Global Brand Theme-Equity Active FOF - Regular IDCW,32.0471,Open Ended Schemes(Other Scheme - FoF Overseas),Sundaram Mutual Fund
153357,360 ONE Gold ETF,147.6577,Open Ended Schemes(Other Scheme - Gold ETF),360 ONE Mutual Fund
115127,Aditya Birla Sun Life Gold ETF,133.0545,Open Ended Schemes(Other Scheme - Gold ETF),Aditya Birla Sun Life Mutual Fund
153826,ANGEL ONE GOLD ETF,14.1274,Open Ended Schemes(Other Scheme - Gold ETF),Angel One Mutual Fund
113434,Axis Gold ETF,126.3223,Open Ended Schemes(Other Scheme - Gold ETF),Axis Mutual Fund
153930,Bandhan Gold ETF,151.1319,Open Ended Schemes(Other Scheme - Gold ETF),Bandhan Mutual Fund
152231,Baroda BNP Paribas Gold ETF,146.5768,Open Ended Schemes(Other Scheme - Gold ETF),Baroda BNP Paribas Mutual Fund
153933,Choice Gold ETF,150.3240,Open Ended Schemes(Other Scheme - Gold ETF),Choice Mutual Fund
151737,DSP Gold ETF,147.0044,Open Ended Schemes(Other Scheme - Gold ETF),DSP Mutual Fund
152193,Edelweiss Gold ETF,151.2042,Open Ended Schemes(Other Scheme - Gold ETF),Edelweiss Mutual Fund
152957,Groww Gold ETF,14.8031,Open Ended Schemes(Other Scheme - Gold ETF),Groww Mutual Fund
113049,HDFC Gold ETF - Growth Option,129.3515,Open Ended Schemes(Other Scheme - Gold ETF),HDFC Mutual Fund
113076,ICICI Prudential Gold ETF,129.6055,Open Ended Schemes(Other Scheme - Gold ETF),ICICI Prudential Mutual Fund
112368,Invesco India Gold Exchange Traded Fund,13187.8751,Open Ended Schemes(Other Scheme - Gold ETF),Invesco Mutual Fund
106193,KOTAK GOLD ETF,126.3347,Open Ended Schemes(Other Scheme - Gold ETF),Kotak Mahindra Mutual Fund
151961,LIC MF Gold Exchange Traded Fund,13534.5666,Open Ended Schemes(Other Scheme - Gold ETF),LIC Mutual Fund
151416,Mirae Asset Gold ETF,147.0355,Open Ended Schemes(Other Scheme - Gold ETF),Mirae Asset Mutual Fund
153780,Motilal Oswal Gold ETF,149.7393,Open Ended Schemes(Other Scheme - Gold ETF),Motilal Oswal Mutual Fund
140088,Nippon India ETF Gold BeES,125.3463,Open Ended Schemes(Other Scheme - Gold ETF),Nippon India Mutual Fund
107693,Quantum Gold Fund,125.4479,Open Ended Schemes(Other Scheme - Gold ETF),Quantum Mutual Fund
111954,SBI Gold ETF,129.1487,Open Ended Schemes(Other Scheme - Gold ETF),SBI Mutual Fund
152284,Tata Gold Exchange Traded Fund,14.6975,Open Ended Schemes(Other Scheme - Gold ETF),Tata Mutual Fund
154092,The Wealth Company Gold ETF,150.3846,Open Ended Schemes(Other Scheme - Gold ETF),The Wealth Company Mutual Fund
153337,Union Gold ETF,148.1192,Open Ended Schemes(Other Scheme - Gold ETF),Union Mutual Fund
105463,UTI GOLD Exchange Traded Fund,126.1442,Open Ended Schemes(Other Scheme - Gold ETF),UTI Mutual Fund
152476,Zerodha Gold ETF,23.8095,Open Ended Schemes(Other Scheme - Gold ETF),Zerodha Mutual Fund
153735,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund- Regular Growth,10.4196,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153736,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct Growth,10.4593,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153737,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct IDCW Payout,10.4603,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153734,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Regular IDCW Payout,10.4196,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153740,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Direct Growth,10.3959,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153741,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Direct IDCW Payout,10.3959,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153742,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Regular Growth,10.3554,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153743,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Regular IDCW Payout,10.3554,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153081,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Direct Growth,9.2986,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153078,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Direct IDCW Payout,9.2986,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153080,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Regular Growth,9.2281,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153079,Aditya Birla Sun Life BSE India Infrastructure Index Fund-Regular IDCW Payout,9.2285,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150702,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Direct Growth,12.9908,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150704,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL APR 2028 Index Fund-Direct IDCW,12.9891,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150703,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular Growth,12.9245,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150705,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Regular IDCW,12.9257,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150938,Aditya Birla Sun Life Crisil IBX 60:40 SDL + AAA PSU APR 2026 Index Fund-Direct Growth,12.4514,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150939,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund-Direct IDCW Payout,12.4506,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150936,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU APR 2026 Index Fund-Regular Growth,12.3567,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150937,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU APR 2026 Index Fund-Regular IDCW Payout,12.3578,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150353,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct Growth,12.7056,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150352,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct IDCW,12.7077,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150351,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular Growth,12.6209,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150350,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Regular IDCW,12.6173,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150780,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Direct IDCW,10.7871,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150777,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Regular Growth,13.0157,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150779,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Regular IDCW,10.696,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150778,Aditya Birla Sun Life Crisil IBX Gilt-Apr-2029 Index Fund-Direct Growth,13.0856,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
151577,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct Growth,12.3616,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
151584,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct IDCW,12.3652,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
151583,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular Growth,12.2644,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
151582,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Regular IDCW,12.2638,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152267,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Direct Growth,11.803,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152270,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Direct IDCW Payout,11.8026,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152268,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Regular Growth,11.7399,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152269,Aditya Birla Sun Life Crisil IBX Gilt Apr 2033 Index Fund-Regular IDCW payout,11.7401,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152659,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Direct Growth,11.3535,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152662,Aditya Birla Sun Life Crisil Ibx Gilt June 2027 Index Fund-Direct IDCW Payout,11.3541,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152660,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Regular Growth,11.2988,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152661,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Regular IDCW Payout,11.2988,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150699,Aditya Birla Sun Life Crisil IBX Gilt- April 2026 Index Fund-Direct IDCW,12.6372,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150698,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Direct Growth,12.6363,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150701,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Regular Growth,12.5686,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
150700,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Regular IDCW,12.5692,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
151427,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Direct Growth,12.6128,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
151425,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Direct IDCW Payout,12.6149,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
151428,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Regular Growth,12.477,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
151426,Aditya Birla Sun Life CRISIL IBX SDL Jun 2032 INDEX FUND - Regular IDCW Payout,12.4772,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153030,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Direct Growth,10.9937,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153031,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Direct IDCW Payout,10.9939,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153033,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Regular Growth,10.9534,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153032,Aditya Birla Sun Life Crisil-IBX AAA Financial Services Index-Sep 2027 Fund-Regular IDCW Payout,10.9534,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152947,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Sep 2026 Fund-Direct Growth,11.0478,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152948,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC INDEX-Sep 2026 Fund-Direct IDCW Payout,11.0477,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152945,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Sep 2026 Fund-Regular Growth,11.004,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152946,Aditya Birla Sun Life Crisil-IBX AAA NBFC-HFC Index-Sep 2026 Fund-Regular IDCW Payout,11.0041,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153178,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 Months  Debt Index Fund-Regular IDCW Payout,10.7893,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153179,Aditya Birla Sun Life Crisil-IBX financial Services 3 to 6 months Debt Index Fund-Direct Growth,10.8167,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153176,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 months Debt Index Fund-Direct IDCW Payout,10.8168,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153177,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 Months Debt Index Fund-Regular Growth,10.7893,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153443,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Direct Growth,10.6361,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153444,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Direct IDCW Payout,10.6369,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
153445,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Regular Growth,10.6173,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
148962,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Direct Growth,19.1946,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
148963,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Direct-IDCW,19.1948,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
148965,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Regular Growth,18.637,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
148964,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Regular IDCW,18.6367,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
119648,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Direct Plan,266.5559,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
101314,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Regular Plan,260.4489,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
119649,Aditya Birla Sun Life Nifty 50 Index Fund -DIRECT - IDCW,27.5576,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
101313,Aditya Birla Sun Life Nifty 50 Index Fund -REGULAR - IDCW,26.6155,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
152798,Aditya Birla Sun Life Nifty India Defence Index Fund-Direct Growth,11.08,Open Ended Schemes(Other Scheme - Index Funds),Aditya Birla Sun Life Mutual Fund
